mention_id,song_id,brand_id,brand_alias,context,char_start,char_end,sentiment,detection_method
7250,2820063,3,gucci,mike will madeit i cant wait zaytoven chorus young thug gucci mane dream its a young nigga dream yeah money talk,552,557,,regex
7251,3936220,3,gucci,gucci mane im the goddamn man ten diamonds on my hand,0,5,,regex
7252,3936220,3,gucci,gucci mane im the goddamn man ten diamonds on my hand,131,136,,regex
7253,3936220,3,gucci,gucci mane im the goddamn man ten diamonds on my hand,166,171,,regex
7254,3936220,3,gucci,gucci mane im the goddamn man ten diamonds on my hand,274,279,,regex
7255,3936220,3,gucci,gucci mane im the goddamn man ten diamonds on my hand,511,516,,regex
7256,4161236,3,gucci,yeah its the kid gucci mane hes a problem its that boy gucci gucci ima,17,22,,regex
7257,4161236,3,gucci,yeah its the kid gucci mane hes a problem its that boy gucci gucci ima,55,60,,regex
7258,4161236,3,gucci,yeah its the kid gucci mane hes a problem its that boy gucci gucci ima,61,66,,regex
7259,4161236,3,gucci,yeah its the kid gucci mane hes a problem its that boy gucci gucci ima,201,206,,regex
7260,4161236,3,gucci,yeah its the kid gucci mane hes a problem its that boy gucci gucci ima,843,848,,regex
7261,4161236,3,gucci,yeah its the kid gucci mane hes a problem its that boy gucci gucci ima,947,952,,regex
7262,4161236,3,gucci,yeah its the kid gucci mane hes a problem its that boy gucci gucci ima,1586,1591,,regex
7263,4161236,3,gucci,yeah its the kid gucci mane hes a problem its that boy gucci gucci ima,1628,1633,,regex
7264,4161236,3,gucci,yeah its the kid gucci mane hes a problem its that boy gucci gucci ima,1792,1797,,regex
7265,4161236,3,gucci,yeah its the kid gucci mane hes a problem its that boy gucci gucci ima,1815,1820,,regex
7266,4161236,3,gucci,yeah its the kid gucci mane hes a problem its that boy gucci gucci ima,1958,1963,,regex
7267,4161236,3,gucci,yeah its the kid gucci mane hes a problem its that boy gucci gucci ima,1984,1989,,regex
7268,4161236,3,gucci,yeah its the kid gucci mane hes a problem its that boy gucci gucci ima,2444,2449,,regex
7269,260797,3,gucci,gucci got it going on bout to roll one a mile,0,5,,regex
7270,260797,3,gucci,gucci got it going on bout to roll one a mile,509,514,,regex
7271,83154,56,jimmy choo,so many haters canary watch i swear got yellow fever jimmy choo glasses so its hard to see ya put my money,394,404,,regex
7272,83154,59,maybach,you might catch me in the stretch furr all black maybach with the chauffeur imma cooker but yo daddy is a,1116,1123,,regex
7273,220388,3,gucci,half dirty gang you gon take a blood bath its gucci mane got 3 million in cash i got a real,687,692,,regex
7274,220388,3,gucci,half dirty gang you gon take a blood bath its gucci mane got 3 million in cash i got a real,925,930,,regex
7275,7008268,3,gucci,yeah gucci don p whats hannenin whats trapnnenin gucci go ham on,5,10,,regex
7276,7008268,3,gucci,yeah gucci don p whats hannenin whats trapnnenin gucci go ham on,49,54,,regex
7277,7008268,3,gucci,yeah gucci don p whats hannenin whats trapnnenin gucci go ham on,68,73,,regex
7278,7008268,3,gucci,yeah gucci don p whats hannenin whats trapnnenin gucci go ham on,100,105,,regex
7279,7008268,3,gucci,yeah gucci don p whats hannenin whats trapnnenin gucci go ham on,132,137,,regex
7280,7008268,3,gucci,yeah gucci don p whats hannenin whats trapnnenin gucci go ham on,164,169,,regex
7281,7008268,3,gucci,yeah gucci don p whats hannenin whats trapnnenin gucci go ham on,196,201,,regex
7282,7008268,3,gucci,yeah gucci don p whats hannenin whats trapnnenin gucci go ham on,228,233,,regex
7283,7008268,3,gucci,yeah gucci don p whats hannenin whats trapnnenin gucci go ham on,260,265,,regex
7284,7008268,3,gucci,yeah gucci don p whats hannenin whats trapnnenin gucci go ham on,292,297,,regex
7285,4644437,3,gucci,smash bad lil exotic hitmaka og parker huh chorus jeremih gucci mane hands off of you yeah i cant keep my,76,81,,regex
7286,4644437,6,birkin,you you gon make me spend them bands on you birkin bag let you cop em by the two all these,428,434,,regex
7287,4644437,3,gucci,smash bad lil exotic hitmaka og parker huh chorus jeremih gucci mane hands off of you yeah i cant keep my,480,485,,regex
7288,5954814,3,gucci,its gucci yeah what what she be talking too she be talking,4,9,,regex
7289,5954814,2,louie v,i go hard ball sponge bob flip flop paint job louie v flip flops l v tank top top drop off chop,105,112,,regex
7290,5954814,3,gucci,its gucci yeah what what she be talking too she be talking,542,547,,regex
7291,4072067,3,gucci,southside on the track yeah evil genius gucci season wizop brrr brrr haha guwop wizop go these hoes,40,45,,regex
7292,4072067,36,guess,top with tinted window love when she call me papi guess i know how to pick em even when i was,438,443,,regex
7293,203839,3,gucci,im gucci mane and im so player and when i grab her,3,8,,regex
7294,61416,3,gucci,its gucci ziggy well my trap house be bunking hard all the,4,9,,regex
7295,61416,3,gucci,its gucci ziggy well my trap house be bunking hard all the,395,400,,regex
7296,61416,3,gucci,its gucci ziggy well my trap house be bunking hard all the,563,568,,regex
7297,1334,36,guess,i get and a seventeen fresh and i say i guess successful healthy i live no stress so today is the,741,746,,regex
7298,1334,3,gucci,no not on time but it just in time its gucci,1046,1051,,regex
7299,3662170,3,gucci,me money punk i suggest you pay me fool its gucci mane im freddy krueger im bullying a bulletproof that nigga,394,399,,regex
7300,3662170,3,gucci,me money punk i suggest you pay me fool its gucci mane im freddy krueger im bullying a bulletproof that nigga,618,623,,regex
7301,442569,3,gucci,wont you come and get on top of me its gucci,1003,1008,,regex
7302,92664,3,gucci,it i aint even crabby now im getting older rocking gucci louie loafers i still remember the first day that i,132,137,,regex
7303,92664,3,gucci,it i aint even crabby now im getting older rocking gucci louie loafers i still remember the first day that i,315,320,,regex
7304,92664,3,gucci,it i aint even crabby now im getting older rocking gucci louie loafers i still remember the first day that i,558,563,,regex
7305,12558838,3,gucci,hittin it now i really really want her they say gucci tricked off with your baby mama she full of shit,569,574,,regex
7306,698871,3,gucci,just a week after dropping down on that thugger and gucci are at it again this time with a love song,52,57,,regex
7307,721,3,gucci,its extremely repetitive hook and was produced by shawty redd gucci whats up corey back in the trap heavy real heavy,163,168,,regex
7308,721,3,gucci,its extremely repetitive hook and was produced by shawty redd gucci whats up corey back in the trap heavy real heavy,248,253,,regex
7309,721,3,gucci,its extremely repetitive hook and was produced by shawty redd gucci whats up corey back in the trap heavy real heavy,254,259,,regex
7310,721,3,gucci,its extremely repetitive hook and was produced by shawty redd gucci whats up corey back in the trap heavy real heavy,366,371,,regex
7311,2353337,3,gucci,down the whole im bout to cook the shake too gucci eatin good in the hood howre you supa sized colored,133,138,,regex
7312,2353337,3,gucci,down the whole im bout to cook the shake too gucci eatin good in the hood howre you supa sized colored,829,834,,regex
7313,2353337,3,gucci,down the whole im bout to cook the shake too gucci eatin good in the hood howre you supa sized colored,868,873,,regex
7314,8626283,3,gucci,21 salute the gangsters rip the rest courtside shorty now gucci got them racks ran off and got rich on em,326,331,,regex
7315,4162548,3,gucci,duke keep on sendin me that green shit fuck jail gucci time man im hood rich im in that zone 6,496,501,,regex
7316,4162548,3,gucci,duke keep on sendin me that green shit fuck jail gucci time man im hood rich im in that zone 6,726,731,,regex
7317,1497083,3,gucci,duke keep on sendin me that green shit fuck jail gucci time man im hood rich im in that zone 6,516,521,,regex
7318,1497083,3,gucci,duke keep on sendin me that green shit fuck jail gucci time man im hood rich im in that zone 6,746,751,,regex
7319,144246,3,gucci,gucci talks about female and how he will give up his,0,5,,regex
7320,144246,3,gucci,gucci talks about female and how he will give up his,649,654,,regex
7321,2437665,3,gucci,rain thunderstorm make it rain swing your chain zaytoven and gucci mane x2 hella ones pour a drink drink outta bottle,91,96,,regex
7322,8044323,3,gucci,bout to fuck again i got a mansion in missouri gucci man u trippin i got 70 worth of jewelry gucci,453,458,,regex
7323,8044323,3,gucci,bout to fuck again i got a mansion in missouri gucci man u trippin i got 70 worth of jewelry gucci,499,504,,regex
7324,2935399,3,gucci,the exit am i gon pay or just finesse it gucci mane im from bouldercrest but i still used to hang,256,261,,regex
7325,2935399,3,gucci,the exit am i gon pay or just finesse it gucci mane im from bouldercrest but i still used to hang,713,718,,regex
7326,2873814,3,gucci,burrrr metro wop hah its big gucci catch up metro wizop if young metro dont trust you,29,34,,regex
7327,2873814,3,gucci,burrrr metro wop hah its big gucci catch up metro wizop if young metro dont trust you,782,787,,regex
7328,2873814,3,gucci,burrrr metro wop hah its big gucci catch up metro wizop if young metro dont trust you,927,932,,regex
7329,2873814,3,gucci,burrrr metro wop hah its big gucci catch up metro wizop if young metro dont trust you,980,985,,regex
7330,220380,3,gucci,plug then i take his street corner they call me gucci mane im a murderer boo im well known for breakins,887,892,,regex
7331,220380,36,guess,im well known for breakins im a burglarer too i guess this brick is a squirter cuz its taking water id,964,969,,regex
7332,4951346,3,gucci,the streets a ballad i woke up on a pallet gucci my suspenders i used to get suspended stay far away,113,118,,regex
7333,4951346,3,gucci,the streets a ballad i woke up on a pallet gucci my suspenders i used to get suspended stay far away,371,376,,regex
7334,51410,3,gucci,old face hundreds new face twenties damn gucci mane just took my money i sell a lot of,41,46,,regex
7335,51410,3,gucci,old face hundreds new face twenties damn gucci mane just took my money i sell a lot of,205,210,,regex
7336,9215531,3,gucci,what happenin whats trappenin its gucci mane n yeah yall n cant keep up with me,34,39,,regex
7337,9215531,3,gucci,what happenin whats trappenin its gucci mane n yeah yall n cant keep up with me,219,224,,regex
7338,9215531,3,gucci,what happenin whats trappenin its gucci mane n yeah yall n cant keep up with me,417,422,,regex
7339,8626291,3,gucci,huh 1017 mafia tle cinco its gucci go ayy 200k aint nothin no cap these capass niggas,29,34,,regex
7340,21915,3,gucci,zaytoven on the track zaytiggy gucci gucci so icy entertainment lets go they call me chef,31,36,,regex
7341,21915,3,gucci,zaytoven on the track zaytiggy gucci gucci so icy entertainment lets go they call me chef,37,42,,regex
7342,21915,3,gucci,zaytoven on the track zaytiggy gucci gucci so icy entertainment lets go they call me chef,748,753,,regex
7343,4180063,3,gucci,back feelin pairanoid this bitch in my coope me and gucci goin crash got 50 thousand in cash hol up hol,956,961,,regex
7344,5273470,3,gucci,man got your boy zay in here got your boy gucci mane man he goes out here junkin man chorus gucci,73,78,,regex
7345,5273470,3,gucci,man got your boy zay in here got your boy gucci mane man he goes out here junkin man chorus gucci,123,128,,regex
7346,5273470,3,gucci,man got your boy zay in here got your boy gucci mane man he goes out here junkin man chorus gucci,261,266,,regex
7347,5273470,3,gucci,man got your boy zay in here got your boy gucci mane man he goes out here junkin man chorus gucci,420,425,,regex
7348,5273470,3,gucci,man got your boy zay in here got your boy gucci mane man he goes out here junkin man chorus gucci,461,466,,regex
7349,5273470,3,gucci,man got your boy zay in here got your boy gucci mane man he goes out here junkin man chorus gucci,1122,1127,,regex
7350,6061615,3,gucci,dont saw the barrel off i like the barrel long gucci gone you rats aint really have no one to tattle,661,666,,regex
7351,6061615,3,gucci,dont saw the barrel off i like the barrel long gucci gone you rats aint really have no one to tattle,819,824,,regex
7352,513654,3,gucci,intro young thug gucci mane yeah yeah yeah hungry nigga home alone i heard,17,22,,regex
7353,513654,3,gucci,intro young thug gucci mane yeah yeah yeah hungry nigga home alone i heard,238,243,,regex
7354,513654,10,versace,that bitch to get butt naked when she cooked that versace medusa head neat where my fleece at told that bitch,660,667,,regex
7355,136247,3,gucci,where the hood bitches point me to them hood bitches gucci mane in this bitch i got my hood bitches you,803,808,,regex
7356,136247,36,guess,got a man but she wear the pants so i guess the pussy nigga got his panties tight so heres the,1017,1022,,regex
7357,136247,3,gucci,where the hood bitches point me to them hood bitches gucci mane in this bitch i got my hood bitches you,1145,1150,,regex
7358,3187979,4,prada,bunking i be trapping like a bitch neman marcus shopping prada shoe walking diamonds in my chain got my chest moonwalking,386,391,,regex
7359,2456078,3,gucci,my converse too much glarey seven charm im wearing it gucci mane cool but his jewelry game arrogant black stone african,229,234,,regex
7360,2935450,3,gucci,she wanna go but i think that she scared of gucci we dont make pornos we make horror flicks the way,178,183,,regex
7361,2935450,3,gucci,she wanna go but i think that she scared of gucci we dont make pornos we make horror flicks the way,362,367,,regex
7362,2935450,3,gucci,she wanna go but i think that she scared of gucci we dont make pornos we make horror flicks the way,546,551,,regex
7363,2935450,3,gucci,she wanna go but i think that she scared of gucci we dont make pornos we make horror flicks the way,772,777,,regex
7364,2935450,3,gucci,she wanna go but i think that she scared of gucci we dont make pornos we make horror flicks the way,1003,1008,,regex
